,alias,categories,id,image_url,name,price,rating,review_count,transactions,url,long,lat,geometry,neighbourhood,price_int,chain,store_add1,store_add2,store_add3,store_zip_code
45,saffron-spot-artesia,"['desserts', 'coffee', 'icecream']",iF-A7Hp1ry5EWvfSWjjKYQ,https://s3-media2.fl.yelpcdn.com/bphoto/LGanA3870bOvNZ0JlttloA/o.jpg,Saffron Spot,$,4.0,301,[],https://www.yelp.com/biz/saffron-spot-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08199509999999,33.860166,POINT (-118.0819951 33.860166),Cerritos,1.0,False,18744 Pioneer Blvd,,,90701
46,roots-cafe-cerritos-2,"['cafes', 'coffee', 'waffles']",g64_tkaJljTvjD1p-KvxLQ,https://s3-media4.fl.yelpcdn.com/bphoto/A6wjS2xmkpaR9nibvIX0Ow/o.jpg,Roots Cafe,$,4.5,205,"['delivery', 'pickup']",https://www.yelp.com/biz/roots-cafe-cerritos-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0638354,33.8577089,POINT (-118.0638354 33.8577089),Cerritos,1.0,False,19109 Bloomfield Ave,,,90703
47,home-brewed-bar-cerritos-3,"['coffee', 'bubbletea']",dKK6wTWV9BlKLXs5j5SIFg,https://s3-media1.fl.yelpcdn.com/bphoto/Ny7VgkNz6CYoYLhUC9qBKg/o.jpg,Home Brewed Bar,$,4.5,231,[],https://www.yelp.com/biz/home-brewed-bar-cerritos-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.06331920000001,33.8583851,POINT (-118.0633192 33.8583851),Cerritos,1.0,False,12604 South St,,,90703
48,its-a-grind-coffee-house-cerritos-2,['coffee'],doy4qjTL-YQfYzUT77KcvQ,https://s3-media2.fl.yelpcdn.com/bphoto/pZMqzuBAP_7QZyP3HO8TFA/o.jpg,It's A Grind Coffee House,$,4.0,284,[],https://www.yelp.com/biz/its-a-grind-coffee-house-cerritos-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.04927099999999,33.858996399999995,POINT (-118.049271 33.8589964),Cerritos,1.0,False,13295 S St,,,90703
49,starbucks-cerritos-13,['coffee'],85CBr7dB9LZwcODcZYeO_w,https://s3-media4.fl.yelpcdn.com/bphoto/1oBXekJ2ygePOIV-cdc0zg/o.jpg,Starbucks,,2.5,2,[],https://www.yelp.com/biz/starbucks-cerritos-13?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0474325,33.85995078,POINT (-118.0474325 33.85995078),Cerritos,,True,13321 S St,,"RALPHS - CERRITOS, CA #83",90703
50,metro-cafe-cerritos,['coffee'],E4sqTTtg8_HuEaZbkKb9eA,,Metro Cafe,$,2.5,3,[],https://www.yelp.com/biz/metro-cafe-cerritos?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.096466064453,33.868221282959,POINT (-118.096466064453 33.868221282959),Cerritos,1.0,True,18000 Studebaker Rd,Ste 360,,90703
51,md-chevron-cerritos,"['coffee', 'beer_and_wine', 'servicestations']",XXbG-h4CUrglatYG-6iY8g,https://s3-media3.fl.yelpcdn.com/bphoto/XdTODwHv5x_d-RM7-hTLTw/o.jpg,MD Chevron,$$,2.5,5,[],https://www.yelp.com/biz/md-chevron-cerritos?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.091354370117,33.8733139038086,POINT (-118.091354370117 33.8733139038086),Cerritos,2.0,False,11355 Artesia Blvd,,,90703
52,rosewoods-family-restaurant-cerritos,"['tradamerican', 'cafes', 'diners']",nlLA-5sg7UnbndOGBJOjlA,https://s3-media2.fl.yelpcdn.com/bphoto/e4-2z1QpMqkEohZ5D6Pq8A/o.jpg,Rosewoods Family Restaurant,$$,3.5,122,[],https://www.yelp.com/biz/rosewoods-family-restaurant-cerritos?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.10661,33.858779999999996,POINT (-118.10661 33.85878),Cerritos,2.0,False,10769 South St,,,90703
53,nordstrom-cafe-bistro-cerritos,"['newamerican', 'cafes', 'pizza']",WVySgR1DlztoSYqMzy6NVg,https://s3-media3.fl.yelpcdn.com/bphoto/nLtrKvlDfD3UD2knV2toqg/o.jpg,Cafe Bistro,$$,4.0,181,[],https://www.yelp.com/biz/nordstrom-cafe-bistro-cerritos?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.093705,33.86331,POINT (-118.093705 33.86331),Cerritos,2.0,False,300 Los Cerritos Ctr,,,90703
54,off-street-cafe-cerritos,"['tradamerican', 'breakfast_brunch', 'cafes']",02DP6_jh5unwapR4b9xzww,https://s3-media4.fl.yelpcdn.com/bphoto/PJDe9MNoR0qyZa0FxEg8wQ/o.jpg,Off Street Cafe,$$,4.5,1855,['pickup'],https://www.yelp.com/biz/off-street-cafe-cerritos?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09910559999999,33.8726952,POINT (-118.0991056 33.8726952),Cerritos,2.0,False,11020 Artesia Blvd,,,90703
55,natures-table-cafe-cerritos,['cafes'],k3c6hd8N2k03EkHbT02_kg,,Nature's Table Cafe,$,2.5,12,[],https://www.yelp.com/biz/natures-table-cafe-cerritos?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.05638885498001,33.8670043945312,POINT (-118.05638885498 33.8670043945312),Cerritos,1.0,False,12900 Park Plz Dr,,,90703
56,7-leaves-cafe-artesia-3,"['coffee', 'macarons']",mAhkHjXLddbmxftSTz_OEw,https://s3-media1.fl.yelpcdn.com/bphoto/L2yyn2leInWYSfBhask-bA/o.jpg,7 Leaves Cafe,$,4.0,379,[],https://www.yelp.com/biz/7-leaves-cafe-artesia-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07289943098999,33.872783973618105,POINT (-118.07289943099 33.87278397361811),Artesia,1.0,False,12154 Artesia Blvd,,,90701
57,cafe-maji-artesia,"['cafes', 'coffee', 'burgers']",YhJ2bXYk-SIxpFfT4RgHUQ,https://s3-media2.fl.yelpcdn.com/bphoto/rmNuVrj0_b4O8WLZKthqQA/o.jpg,Cafe Maji,$,4.0,963,[],https://www.yelp.com/biz/cafe-maji-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0716354,33.872925099999996,POINT (-118.0716354 33.8729251),Artesia,1.0,False,12232 E Artesia Blvd,Ste 8,,90701
58,7-eleven-artesia-2,"['convenience', 'coffee']",9OaR2DBqmr69gj5kobljBg,https://s3-media1.fl.yelpcdn.com/bphoto/2STXtIj4AHDX5OY6jCdQTg/o.jpg,7-Eleven,$,2.5,25,[],https://www.yelp.com/biz/7-eleven-artesia-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07233884930599,33.8726581493366,POINT (-118.072338849306 33.8726581493366),Artesia,1.0,True,12200 Artesia Blvd,,,90701
59,bakers-and-baristas-artesia,"['cafes', 'coffee', 'bakeries']",e8G_VFAFCoeNS8jdwMnGjg,https://s3-media1.fl.yelpcdn.com/bphoto/SWi6P0kjKgFZF79fKfnlCQ/o.jpg,Bakers & Baristas,$$,4.0,1229,[],https://www.yelp.com/biz/bakers-and-baristas-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08440359999999,33.8571965,POINT (-118.0844036 33.8571965),Artesia,2.0,False,11700 South St,Ste 105,,90701
60,cafe-86-artesia,"['desserts', 'coffee']",T9lZnTvcIYS2pnVSNVoZQA,https://s3-media3.fl.yelpcdn.com/bphoto/4sQxz4yHjVNVxha-BFm56A/o.jpg,Cafe 86,$,4.5,654,[],https://www.yelp.com/biz/cafe-86-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0862621,33.8582493,POINT (-118.0862621 33.8582493),Artesia,1.0,False,11610 South St,,,90701
61,cha2o-restaurant-and-dessert-lounge-artesia,"['coffee', 'desserts', 'vietnamese']",66CrA1CsIrUXWbhrKAk7bw,https://s3-media2.fl.yelpcdn.com/bphoto/B8xvJYg1fkrZc8zuia-nXg/o.jpg,Cha2O Restaurant & Dessert Lounge,$,3.0,1625,[],https://www.yelp.com/biz/cha2o-restaurant-and-dessert-lounge-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08482520000001,33.8583151,POINT (-118.0848252 33.8583151),Artesia,1.0,False,11688 S St,,,90701
62,solid-coffee-roasters-artesia,"['coffeeroasteries', 'coffee']",ZvPVl9l82aSKguhwohe2qg,https://s3-media1.fl.yelpcdn.com/bphoto/Mt88oBPLOD9DluM3UOJtIw/o.jpg,Solid Coffee Roasters,$$,4.5,411,"['delivery', 'pickup']",https://www.yelp.com/biz/solid-coffee-roasters-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07315652027,33.859109717631696,POINT (-118.07315652027 33.8591097176317),Artesia,2.0,False,12147 South St,,,90701
63,cone-app̩tit-artesia-3,"['desserts', 'icecream', 'coffee']",gsqMe4p_jiEnCYh9TUn5Mg,https://s3-media4.fl.yelpcdn.com/bphoto/Capi5UckS9Pcb0KdVMALPQ/o.jpg,Cone App̩tit,$,5.0,231,[],https://www.yelp.com/biz/cone-app%C3%A9tit-artesia-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0709957,33.858405100000006,POINT (-118.0709957 33.85840510000001),Artesia,1.0,False,12238 South St,,,90701
64,boba-loca-artesia,"['coffee', 'shavedice', 'juicebars']",DV70QELPu76l8ue-Vcirhg,https://s3-media1.fl.yelpcdn.com/bphoto/pd9vp5xVVNfXsA4U9W_gWA/o.jpg,Boba Loca,$,4.0,86,[],https://www.yelp.com/biz/boba-loca-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07143,33.858405100000006,POINT (-118.07143 33.85840510000001),Artesia,1.0,True,12222 South St,,,90701
65,7-eleven-artesia-3,"['convenience', 'coffee']",V2OCfQgL56K90S0eUJcB_g,https://s3-media2.fl.yelpcdn.com/bphoto/IcSlsY0H4JuNxSVUut2-kQ/o.jpg,7-Eleven,$,2.5,11,[],https://www.yelp.com/biz/7-eleven-artesia-3?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.07198999999999,33.85821,POINT (-118.07199 33.85821),Artesia,1.0,True,12202 South St,,,90701
66,kung-fu-tea-artesia-2,"['coffee', 'bubbletea', 'juicebars']",mMT7KYJtAWOOhGLKZNbeYg,https://s3-media2.fl.yelpcdn.com/bphoto/rOW_hJ3BAabHSs5RUlHvsw/o.jpg,Kung Fu Tea,$,4.0,288,[],https://www.yelp.com/biz/kung-fu-tea-artesia-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.090489045167,33.8651047704344,POINT (-118.090489045167 33.8651047704344),Artesia,1.0,False,18300 Gridley Rd,Ste D2,,90701
67,meccha-matcha-artesia,"['desserts', 'coffee', 'icecream']",tcbuojXRuOExZfB9ic6fjg,https://s3-media4.fl.yelpcdn.com/bphoto/qFqRmX9Vha8Nf1_5v0cYng/o.jpg,Meccha Matcha,,4.5,120,[],https://www.yelp.com/biz/meccha-matcha-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.081505,33.8729150340322,POINT (-118.081505 33.8729150340322),Artesia,,False,11816 Artesia Blvd,,,90701
68,cafe-d-er-artesia,"['desserts', 'coffee', 'juicebars']",-cAMvu10kcDaMgWrwmgtqg,https://s3-media1.fl.yelpcdn.com/bphoto/GbU78LKrWhB7gTFLpV_mdw/o.jpg,Cafe D.er,$,4.0,256,[],https://www.yelp.com/biz/cafe-d-er-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08298674475401,33.8675763646948,POINT (-118.082986744754 33.8675763646948),Artesia,1.0,False,17901 Pioneer Blvd,Ste L,,90701
69,no-toro-cafe-artesia-2,"['breakfast_brunch', 'burgers', 'coffee']",2PCTOn9obtYSmwRx8xG7Eg,https://s3-media2.fl.yelpcdn.com/bphoto/QUeEPFSm0wPX92y2LhZzhA/o.jpg,No Toro Cafe,$$,4.5,562,[],https://www.yelp.com/biz/no-toro-cafe-artesia-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0815227,33.8728251,POINT (-118.0815227 33.8728251),Artesia,2.0,False,11818 Artesia Blvd,,,90701
70,tastea-artesia,"['bubbletea', 'coffee', 'juicebars']",B-rsH8OKByRTGtPU7x0f-w,https://s3-media3.fl.yelpcdn.com/bphoto/_fCzKEYgZdX7pM_GC4z2pg/o.jpg,Tastea,$,4.5,94,[],https://www.yelp.com/biz/tastea-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08183000000001,33.8659,POINT (-118.08183 33.8659),Artesia,1.0,False,18174 Pioneer Blvd,,,90701
71,starbucks-artesia-2,['coffee'],AfQrZNIyGxUBiA7mWuxVXg,https://s3-media4.fl.yelpcdn.com/bphoto/XcdQ0AYLBhLmNLdZWlOoNQ/o.jpg,Starbucks,$,2.5,95,[],https://www.yelp.com/biz/starbucks-artesia-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08208,33.8746,POINT (-118.08208 33.8746),Artesia,1.0,True,11809 Artesia Blvd.,,,90701
72,italio-coffee-artesia,"['coffee', 'importedfood']",GjLeK2L_EgJF48VsCIfrlw,,Italio Coffee,,4.0,1,[],https://www.yelp.com/biz/italio-coffee-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0824249,33.8682628,POINT (-118.0824249 33.8682628),Artesia,,False,17901 Pioneer Blvd,,,90701
73,lees-sandwiches-artesia,"['vietnamese', 'sandwiches', 'coffee']",ekekuC1TXlQpSWvLrNEYRA,https://s3-media2.fl.yelpcdn.com/bphoto/DtIwaMEk819dlkPAUeb_ig/o.jpg,Lee's Sandwiches,$,3.5,347,[],https://www.yelp.com/biz/lees-sandwiches-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0829,33.868759999999995,POINT (-118.0829 33.86875999999999),Artesia,1.0,True,18001 Pioneer Blvd,,,90701
74,lollicup-artesia,"['coffee', 'bubbletea', 'juicebars']",iIX9hKaiJpjS0ZvxAvD7TA,https://s3-media3.fl.yelpcdn.com/bphoto/4JJq8PEk3ctLoLcMIWUvSQ/o.jpg,Lollicup,$,3.5,369,[],https://www.yelp.com/biz/lollicup-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.082352876663,33.8682827353477,POINT (-118.082352876663 33.8682827353477),Artesia,1.0,True,17901 Pioneer Boulevard,,,90701
75,quickly-artesia,"['juicebars', 'coffee', 'asianfusion']",xeR7mJmfbHWpTtGNalUr4A,https://s3-media1.fl.yelpcdn.com/bphoto/aE7mkfJESZ_yIK7p4MsWOQ/o.jpg,Quickly,$,3.5,124,[],https://www.yelp.com/biz/quickly-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08233490000002,33.865175,POINT (-118.0823349 33.865175),Artesia,1.0,True,18361 Pioneer Blvd,,,90701
76,mcdonalds-artesia-2,"['burgers', 'hotdogs', 'coffee']",M7CLjm1PIqesJG4umnN53w,https://s3-media4.fl.yelpcdn.com/bphoto/laNiEbXlqSodop9umddbdw/o.jpg,McDonald's,$,2.0,105,[],https://www.yelp.com/biz/mcdonalds-artesia-2?adjust_creative=6PdPuISJYyPX6jHw_isErw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=6PdPuISJYyPX6jHw_isErw,-118.08287188410802,33.8713954422947,POINT (-118.082871884108 33.8713954422947),Artesia,1.0,True,17523 Pioneer Blvd,,,90701
77,taste-tea-cafe-artesia,"['taiwanese', 'cafes', 'bubbletea']",ohBxvrsJXIGDkely828c2g,https://s3-media4.fl.yelpcdn.com/bphoto/_5oawiqN8HfoDVJ9FazYZg/o.jpg,Taste Tea Cafe,$,4.5,550,[],https://www.yelp.com/biz/taste-tea-cafe-artesia?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07186486590099,33.8597555291258,POINT (-118.071864865901 33.8597555291258),Artesia,1.0,False,18858 Norwalk Blvd,,,90701
78,perfected-quality-coffee-service-norwalk,['coffee'],934ULxIbOV7NcuTjHrkfQw,,Perfected Quality Coffee Service,,5.0,1,[],https://www.yelp.com/biz/perfected-quality-coffee-service-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.06323,33.89087,POINT (-118.06323 33.89087),Norwalk,,False,15416 Lancelot Ave,,,90650
79,starbucks-norwalk-6,['coffee'],nW0lGouIDjt414pww1yaZA,https://s3-media1.fl.yelpcdn.com/bphoto/BuWXCAXLeCXzd6t3-YK6_g/o.jpg,Starbucks,$,2.5,97,[],https://www.yelp.com/biz/starbucks-norwalk-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.05496000000001,33.90269,POINT (-118.05496 33.90269),Norwalk,1.0,True,13001 Rosecrans Ave,,,90650
80,mcdonalds-norwalk-5,"['burgers', 'hotdogs', 'coffee']",u--05o2E7yhwA0_6EczmCA,https://s3-media2.fl.yelpcdn.com/bphoto/Sw-KtbOS1gPw-bf4edYvlg/o.jpg,McDonald's,$,1.5,162,[],https://www.yelp.com/biz/mcdonalds-norwalk-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.063577413559,33.887446242618395,POINT (-118.063577413559 33.8874462426184),Norwalk,1.0,True,12602 Alondra Blvd,,,90650
81,7-eleven-norwalk-10,"['convenience', 'coffee']",gjv6yAt3U_52mpxezYS2Uw,https://s3-media4.fl.yelpcdn.com/bphoto/zrvDodrhAEzE_MWO5Rvkew/o.jpg,7-Eleven,$,1.0,19,[],https://www.yelp.com/biz/7-eleven-norwalk-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.05953398346901,33.9019690797937,POINT (-118.059533983469 33.9019690797937),Norwalk,1.0,True,12800 Rosecrans,,,90650
82,candle-light-bakery-norwalk,"['bakeries', 'desserts', 'coffee']",CACxzBg6cs5mF15xLdc83g,https://s3-media2.fl.yelpcdn.com/bphoto/KOD_p-HVjG_irqcsh2y0vw/o.jpg,Candle Light Bakery,$$,4.0,558,[],https://www.yelp.com/biz/candle-light-bakery-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.10072269999999,33.902311700000006,POINT (-118.1007227 33.90231170000001),Norwalk,2.0,False,10965 Rosecrans Ave,,,90650
83,randys-donuts-norwalk,"['coffee', 'donuts']",COth6bKEqbfjUSrvFg6BEg,https://s3-media2.fl.yelpcdn.com/bphoto/R7tRO7nXHeyOfEY4aiQTiw/o.jpg,Randy's Donuts,$,4.0,52,[],https://www.yelp.com/biz/randys-donuts-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1002271,33.9021855,POINT (-118.1002271 33.9021855),Norwalk,1.0,False,10989 Rosecrans Ave,,,90650
84,starbucks-norwalk-15,['coffee'],3UHhgCcUC7P1tKdU--qlzA,https://s3-media1.fl.yelpcdn.com/bphoto/uMuL_Jb3Moj4nLzrTZcGUQ/o.jpg,Starbucks,$$,3.0,105,[],https://www.yelp.com/biz/starbucks-norwalk-15?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09925700000001,33.902403,POINT (-118.099257 33.902403),Norwalk,2.0,True,11023 Rosecrans Avenue,,,90650
85,mcdonalds-norwalk-18,"['hotdogs', 'coffee', 'burgers']",ryjJIav0tM_gojWOvsYD6Q,https://s3-media1.fl.yelpcdn.com/bphoto/5789h7fB6a_4UkJ8RON4sQ/o.jpg,McDonald's,$,2.5,35,[],https://www.yelp.com/biz/mcdonalds-norwalk-18?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.102203905582,33.9174220636927,POINT (-118.102203905582 33.9174220636927),Norwalk,1.0,True,10841 Imperial Hwy,,,90650
86,7-eleven-norwalk-6,"['convenience', 'coffee']",4p5Ix-Kl5AJcunU7Box0zA,https://s3-media3.fl.yelpcdn.com/bphoto/Dj3eWlv8kh_bRA-0-mwdOw/o.jpg,7-Eleven,$,1.5,14,[],https://www.yelp.com/biz/7-eleven-norwalk-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.106160163879,33.901639599334196,POINT (-118.106160163879 33.9016395993342),Norwalk,1.0,True,10656 Rosecrans,,,90650
87,mcdonalds-norwalk-3,"['burgers', 'hotdogs', 'coffee']",I0h20lNDpGi-uTANA79Upg,https://s3-media3.fl.yelpcdn.com/bphoto/HykfrcvFtAud0HT4ocQulQ/o.jpg,McDonald's,$,2.0,77,[],https://www.yelp.com/biz/mcdonalds-norwalk-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09841654729999,33.9025033156285,POINT (-118.0984165473 33.9025033156285),Norwalk,1.0,True,11053 E Rosecrans Ave,,,90650
88,golden-west-donuts-norwalk,"['donuts', 'coffee', 'sandwiches']",r05CdYpt9eEKmaelhG3pZg,https://s3-media2.fl.yelpcdn.com/bphoto/UyExrn6E3asg3I7QyA0Iwg/o.jpg,Golden West Donuts,$,3.0,19,[],https://www.yelp.com/biz/golden-west-donuts-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.09963,33.91673,POINT (-118.09963 33.91673),Norwalk,1.0,False,10948 Imperial Hwy,Ste 106,,90650
89,7-eleven-norwalk,"['convenience', 'servicestations', 'coffee']",LvmZdeEupvgruDuFdiQ1Qw,https://s3-media2.fl.yelpcdn.com/bphoto/pN93S81Dz-V0MFJ_S1nw7A/o.jpg,7-Eleven,$,2.0,20,[],https://www.yelp.com/biz/7-eleven-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08873359999998,33.9167727,POINT (-118.0887336 33.9167727),Norwalk,1.0,True,11461 E Firestone Blvd,,,90650
90,talias-coffee-and-churro-norwalk,"['coffee', 'gelato', 'desserts']",o0g58mSEFVETsi2lcFiK0w,https://s3-media2.fl.yelpcdn.com/bphoto/x8mp41YXCzi9kU1N3OQO7A/o.jpg,Talias Coffee & Churro,$,4.5,120,[],https://www.yelp.com/biz/talias-coffee-and-churro-norwalk?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.07208999999999,33.91366,POINT (-118.07209 33.91366),Norwalk,1.0,False,12200 Civic Center Rd,Ste G,,90650
91,starbucks-norwalk-18,['coffee'],NaW28rvaUhtODtyMx7x9Lg,https://s3-media3.fl.yelpcdn.com/bphoto/aUW_40nCuFSLi6F9_a9-Dw/o.jpg,Starbucks,$$,2.5,43,[],https://www.yelp.com/biz/starbucks-norwalk-18?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.08237199999999,33.901438,POINT (-118.082372 33.901438),Norwalk,2.0,True,14322 Pioneer Boulevard,,,90650
