,alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,long,lat
4632,starbucks-carson-8,['coffee'],"{'latitude': 33.84397, 'longitude': -118.26334}",(310) 819-3011,1687.7553586989181,8ALpeKlpM7QjKrlGyu2WJw,https://s3-media3.fl.yelpcdn.com/bphoto/WV-0lxPk8C4UUFZ6b3DneA/o.jpg,False,"{'address1': '20700 S Avalon Blvd', 'address2': '', 'address3': 'Target', 'city': 'Carson', 'zip_code': '90746', 'country': 'US', 'state': 'CA', 'display_address': ['20700 S Avalon Blvd', 'Target', 'Carson, CA 90746']}",Starbucks,13108193011.0,$,3.0,24,[],https://www.yelp.com/biz/starbucks-carson-8?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.26334,33.84397
4633,starbucks-carson-5,['coffee'],"{'latitude': 33.847837, 'longitude': -118.264358}",(310) 324-4012,1912.1904567929776,MBUk_dmIbHfIEgz0XAkkHg,https://s3-media2.fl.yelpcdn.com/bphoto/1RXPIZOGwQQ7aEYAHNt7nw/o.jpg,False,"{'address1': '20240 Avalon Blvd.', 'address2': '', 'address3': '', 'city': 'Carson', 'zip_code': '90746', 'country': 'US', 'state': 'CA', 'display_address': ['20240 Avalon Blvd.', 'Carson, CA 90746']}",Starbucks,13103244012.0,$,2.0,92,[],https://www.yelp.com/biz/starbucks-carson-5?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.264358,33.847837
4634,mcdonalds-carson-2,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.84713, 'longitude': -118.26522}",(310) 329-6085,1803.7929242361358,bQFumqCyP_pNmcJBocQeNg,https://s3-media1.fl.yelpcdn.com/bphoto/TkPoR2sv929kgST8uqipaA/o.jpg,False,"{'address1': '20315 S Avalon Blvd', 'address2': '', 'address3': '', 'city': 'Carson', 'zip_code': '90746', 'country': 'US', 'state': 'CA', 'display_address': ['20315 S Avalon Blvd', 'Carson, CA 90746']}",McDonald's,13103296085.0,$,2.0,86,[],https://www.yelp.com/biz/mcdonalds-carson-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.26522,33.84713
4635,alices-burgers-palmdale,"['burgers', 'coffee']","{'latitude': 34.5871238, 'longitude': -118.1461184}",(661) 266-8550,1202.9513837768382,Xd_wQ_vBWlM8uyeV8q2DuA,https://s3-media2.fl.yelpcdn.com/bphoto/Nwfxh_e9x8oHohRrSlZ_LA/o.jpg,False,"{'address1': '801 W Palmdale Blvd', 'address2': '', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['801 W Palmdale Blvd', 'Palmdale, CA 93551']}",Alice's Burgers,16612668550.0,$,3.5,137,[],https://www.yelp.com/biz/alices-burgers-palmdale?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.1461184,34.5871238
4636,mcdonalds-long-beach-6,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.847119, 'longitude': -118.19314}",(562) 428-6003,1376.7423688629394,yJomheZ1ByXsT_Ub_2aGfw,https://s3-media1.fl.yelpcdn.com/bphoto/NFJieLUoWc1avjUPeHCYHA/o.jpg,False,"{'address1': '5020 Long Beach Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['5020 Long Beach Blvd', 'Long Beach, CA 90805']}",McDonald's,15624286003.0,$,1.5,100,[],https://www.yelp.com/biz/mcdonalds-long-beach-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.19314,33.847119
4637,7-eleven-long-beach-29,"['convenience', 'coffee']","{'latitude': 33.8471, 'longitude': -118.19357}",(562) 423-8874,1375.4341860630857,79G1YNhR4UEVAGTFgqtNaw,https://s3-media4.fl.yelpcdn.com/bphoto/uOh_WFWNVwF9S7gzv5JtXA/o.jpg,False,"{'address1': '5000 Long Beach Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90805', 'country': 'US', 'state': 'CA', 'display_address': ['5000 Long Beach Blvd', 'Long Beach, CA 90805']}",7-Eleven,15624238874.0,$,2.5,11,[],https://www.yelp.com/biz/7-eleven-long-beach-29?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.19357,33.8471
4638,mr-k-donuts-lakewood,"['bakeries', 'donuts', 'coffee']","{'latitude': 33.8465075, 'longitude': -118.1600249}",(562) 984-8155,1458.9740364984384,_Zp-JF5cGivSFV3Z1bcSVQ,https://s3-media3.fl.yelpcdn.com/bphoto/_EHxxS-gnTxzO7kIywEw9Q/o.jpg,False,"{'address1': '4831 Paramount Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['4831 Paramount Blvd', 'Lakewood, CA 90712']}",Mr. K Donuts,15629848155.0,$,5.0,118,[],https://www.yelp.com/biz/mr-k-donuts-lakewood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.1600249,33.8465075
4639,starbucks-lakewood-24,['coffee'],"{'latitude': 33.85118, 'longitude': -118.140436}",(562) 531-4533,2212.2201352403013,ypI7J9tMpWsyOUQj0E10Dg,https://s3-media1.fl.yelpcdn.com/bphoto/3ObzvK7H7bdC8aozj-kLaA/o.jpg,False,"{'address1': '208 LAKEWOOD CENTER MALL', 'address2': 'K', 'address3': '', 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['208 LAKEWOOD CENTER MALL', 'K', 'Lakewood, CA 90712']}",Starbucks,15625314533.0,$,3.0,26,[],https://www.yelp.com/biz/starbucks-lakewood-24?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.140436,33.85118
4640,mcdonalds-lakewood-2,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.84772, 'longitude': -118.14212}",(562) 531-0478,1810.317623894587,n3J0rBJLsY1cCKvgBUZGVA,https://s3-media2.fl.yelpcdn.com/bphoto/457a25eIrTeMgw6gSG-o9A/o.jpg,False,"{'address1': '4910 Lakewood Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['4910 Lakewood Blvd', 'Lakewood, CA 90712']}",McDonald's,15625310478.0,$,1.5,79,[],https://www.yelp.com/biz/mcdonalds-lakewood-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.14212,33.84772
4641,starbucks-lakewood-53,['coffee'],"{'latitude': 33.85259, 'longitude': -118.14053}",,2331.296477776233,abwKln6UVJTv75OfalkpAg,https://s3-media3.fl.yelpcdn.com/bphoto/Y_Wt3Z_h7GvMIs0zIAgLrA/o.jpg,False,"{'address1': '141 Lakewood Center Mall', 'address2': 'Target', 'address3': None, 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['141 Lakewood Center Mall', 'Target', 'Lakewood, CA 90712']}",Starbucks,,,4.0,1,[],https://www.yelp.com/biz/starbucks-lakewood-53?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.14053,33.85259
4642,the-donut-place-long-beach,"['bakeries', 'donuts', 'coffee']","{'latitude': 33.84687, 'longitude': -118.125835}",(562) 429-7206,1895.1423577104626,GTMS0BwXrQRr1upGb3oP1g,https://s3-media3.fl.yelpcdn.com/bphoto/rmoe2srwOtjb_ZXsWGluMw/o.jpg,False,"{'address1': '5476 E Del Amo Blvd', 'address2': '', 'address3': '', 'city': 'Long Beach', 'zip_code': '90808', 'country': 'US', 'state': 'CA', 'display_address': ['5476 E Del Amo Blvd', 'Long Beach, CA 90808']}",The Donut Place,15624297206.0,$,4.5,73,[],https://www.yelp.com/biz/the-donut-place-long-beach?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.125835,33.84687
4643,starbucks-lakewood-39,['coffee'],"{'latitude': 33.847687, 'longitude': -118.134384}",(562) 634-0405,1528.7972168499261,a6JIRoKaK9d3HrlkWXdUVw,https://s3-media1.fl.yelpcdn.com/bphoto/L82XmnNB1h5sWgy-SQc4PQ/o.jpg,False,"{'address1': '5015 Del Amo Blvd', 'address2': '', 'address3': 'Albertsons', 'city': 'Lakewood', 'zip_code': '90712', 'country': 'US', 'state': 'CA', 'display_address': ['5015 Del Amo Blvd', 'Albertsons', 'Lakewood, CA 90712']}",Starbucks,15626340405.0,,3.0,8,[],https://www.yelp.com/biz/starbucks-lakewood-39?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.134384,33.847687
4644,starbucks-lakewood-6,['coffee'],"{'latitude': 33.846716, 'longitude': -118.116143}",(562) 377-0187,1635.715553171434,V42kxeO-hRb3wxZwkC4mIw,https://s3-media3.fl.yelpcdn.com/bphoto/ihOeQeC3hywJ1k2Qcb-Z8A/o.jpg,False,"{'address1': '5906 Del Amo Blvd', 'address2': 'A', 'address3': '', 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['5906 Del Amo Blvd', 'A', 'Lakewood, CA 90713']}",Starbucks,15623770187.0,$,2.5,118,[],https://www.yelp.com/biz/starbucks-lakewood-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.116143,33.846716
4645,7-eleven-lakewood-3,"['convenience', 'coffee']","{'latitude': 33.84668, 'longitude': -118.11679}",(562) 420-9868,1586.5344529898252,ZDP7iVFgYjZKAHv7uLAJHg,https://s3-media3.fl.yelpcdn.com/bphoto/RxZqtsxpHd1GxN4A7P-ZJA/o.jpg,False,"{'address1': '5870 E Del Amo Blvd', 'address2': None, 'address3': None, 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['5870 E Del Amo Blvd', 'Lakewood, CA 90713']}",7-Eleven,15624209868.0,$,3.0,15,[],https://www.yelp.com/biz/7-eleven-lakewood-3?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.11679,33.84668
4646,mcdonalds-lakewood-6,"['hotdogs', 'burgers', 'coffee']","{'latitude': 33.846284, 'longitude': -118.115973}",(562) 429-6525,1606.9510599146154,vjtAsEwxgXFDURJvO8Afxw,https://s3-media3.fl.yelpcdn.com/bphoto/YUmptao2F9DfxT32IPrWLQ/o.jpg,False,"{'address1': '4848 Woodruff Ave', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['4848 Woodruff Ave', 'Lakewood, CA 90713']}",McDonald's,15624296525.0,$,2.0,95,[],https://www.yelp.com/biz/mcdonalds-lakewood-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.115973,33.846284
4647,starbucks-palmdale-13,['coffee'],"{'latitude': 34.603406, 'longitude': -118.184232}",(661) 265-9285,1805.7125256815743,s-pkzLJ7ad4B928PcSh4rQ,https://s3-media1.fl.yelpcdn.com/bphoto/sL96dJhbQUChDxQLc7WcOg/o.jpg,False,"{'address1': '3027 Rancho Vista Blvd', 'address2': '', 'address3': 'Vons-Palmdale #3017', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['3027 Rancho Vista Blvd', 'Vons-Palmdale #3017', 'Palmdale, CA 93551']}",Starbucks,16612659285.0,$,3.0,21,[],https://www.yelp.com/biz/starbucks-palmdale-13?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.184232,34.603406
4648,the-coffee-bean-and-tea-leaf-palmdale,['coffee'],"{'latitude': 34.6023566, 'longitude': -118.1473314}",(661) 273-7441,1505.5635177512452,rhzRr-E6eh1JBTkaUOzU1g,https://s3-media2.fl.yelpcdn.com/bphoto/A8mHdujy5aWCMpFLsSfvvw/o.jpg,False,"{'address1': '39605 10th St West', 'address2': 'Unit D', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['39605 10th St West', 'Unit D', 'Palmdale, CA 93551']}",The Coffee Bean & Tea Leaf,16612737441.0,$,4.0,93,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-palmdale?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.1473314,34.6023566
4649,starbucks-palmdale-4,['coffee'],"{'latitude': 34.601223, 'longitude': -118.143462}",(661) 540-0881,1583.4076516265195,80iDGhO2oYobS1SkUkc3JQ,https://s3-media3.fl.yelpcdn.com/bphoto/7IUBGiB7Gm-s9firN14jGg/o.jpg,False,"{'address1': '39570 Lowes Drive', 'address2': '', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['39570 Lowes Drive', 'Palmdale, CA 93551']}",Starbucks,16615400881.0,$$,3.0,98,[],https://www.yelp.com/biz/starbucks-palmdale-4?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.143462,34.601223
4650,la-perk-palmdale-2,['coffee'],"{'latitude': 34.604541, 'longitude': -118.1520964}",(661) 267-6004,1622.9249468157816,9wDUtTcQgMGLBTuAZljt9A,https://s3-media3.fl.yelpcdn.com/bphoto/5mAc3ifsXLyhgYgDyt73-g/o.jpg,False,"{'address1': '1233 W Rancho Vista Blvd', 'address2': 'Ste 225', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['1233 W Rancho Vista Blvd', 'Ste 225', 'Palmdale, CA 93551']}",La Perk,16612676004.0,$$,3.0,20,[],https://www.yelp.com/biz/la-perk-palmdale-2?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.1520964,34.604541
4651,starbucks-palmdale-2,['coffee'],"{'latitude': 34.607209, 'longitude': -118.147147}",(661) 266-2314,2014.0361345101323,4SHIBpbkHwSJVFzXtOfuXA,https://s3-media2.fl.yelpcdn.com/bphoto/JHqbuEZFzwgeHtMYhFTWxw/o.jpg,False,"{'address1': '39904 10th Street West', 'address2': 'D', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['39904 10th Street West', 'D', 'Palmdale, CA 93551']}",Starbucks,16612662314.0,$,2.5,48,[],https://www.yelp.com/biz/starbucks-palmdale-2?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.147147,34.607209
4652,krispy-kreme-palmdale-2,"['donuts', 'coffee']","{'latitude': 34.601234, 'longitude': -118.145682}",(661) 575-9821,1467.2174247880002,h73hIaglok7mkpRSngql5Q,https://s3-media3.fl.yelpcdn.com/bphoto/ZfRrAM77FIBbO_5_aYwZnw/o.jpg,False,"{'address1': '748 Rancho Vista Blvd', 'address2': 'Ste F', 'address3': '', 'city': 'Palmdale', 'zip_code': '93551', 'country': 'US', 'state': 'CA', 'display_address': ['748 Rancho Vista Blvd', 'Ste F', 'Palmdale, CA 93551']}",Krispy Kreme,16615759821.0,$,3.0,108,"['delivery', 'pickup']",https://www.yelp.com/biz/krispy-kreme-palmdale-2?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.145682,34.601234
4653,mcdonalds-palmdale-12,"['coffee', 'burgers', 'hotdogs']","{'latitude': 34.6012517720656, 'longitude': -118.146997531921}",(661) 274-7960,1408.81906436772,1zsJbven-uWvJ_PlgFAm0g,https://s3-media2.fl.yelpcdn.com/bphoto/dpUG8rBZdJTDiR7PYF7RXw/o.jpg,False,"{'address1': '830 W Ave P', 'address2': None, 'address3': None, 'city': 'Palmdale', 'zip_code': '93550', 'country': 'US', 'state': 'CA', 'display_address': ['830 W Ave P', 'Palmdale, CA 93550']}",McDonald's,16612747960.0,$,1.5,39,[],https://www.yelp.com/biz/mcdonalds-palmdale-12?adjust_creative=sZaRJwINk4-V8o06kFeo2A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=sZaRJwINk4-V8o06kFeo2A,-118.146997531921,34.6012517720656
4654,7-eleven-lakewood-11,"['convenience', 'coffee']","{'latitude': 33.847349669553, 'longitude': -118.107014045136}",(562) 867-4736,1489.1290951289084,caki7sxb6J25BJKFhaU1uA,https://s3-media3.fl.yelpcdn.com/bphoto/jKvPZ-YBppkR8i9nhDSRug/o.jpg,False,"{'address1': '6419 Del Amo Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90713', 'country': 'US', 'state': 'CA', 'display_address': ['6419 Del Amo Blvd', 'Lakewood, CA 90713']}",7-Eleven,15628674736.0,$,3.5,8,[],https://www.yelp.com/biz/7-eleven-lakewood-11?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.107014045136,33.847349669553
4655,cassidys-corner-cafe-lakewood,"['donuts', 'coffee', 'bagels']","{'latitude': 33.8457127, 'longitude': -118.0958232}",(562) 860-1177,1217.5919195537476,70b3xbEkMek_deTSS5LEOw,https://s3-media1.fl.yelpcdn.com/bphoto/-S0sKAbZnsFup8ub_KWaig/o.jpg,False,"{'address1': '11132 Del Amo Blvd', 'address2': None, 'address3': '', 'city': 'Lakewood', 'zip_code': '90715', 'country': 'US', 'state': 'CA', 'display_address': ['11132 Del Amo Blvd', 'Lakewood, CA 90715']}",Cassidy's Corner Cafe,15628601177.0,$,4.5,446,[],https://www.yelp.com/biz/cassidys-corner-cafe-lakewood?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.0958232,33.8457127
4656,starbucks-lakewood-52,['coffee'],"{'latitude': 33.8460949660498, 'longitude': -118.084694902685}",(562) 402-4175,1854.6869010358123,GQwVYWweGv-fwMsBK72s6A,https://s3-media1.fl.yelpcdn.com/bphoto/k5CvvmTrm-HGpPV4aHNItw/o.jpg,False,"{'address1': '11697 Del Amo Blvd', 'address2': '', 'address3': None, 'city': 'Lakewood', 'zip_code': '90715', 'country': 'US', 'state': 'CA', 'display_address': ['11697 Del Amo Blvd', 'Lakewood, CA 90715']}",Starbucks,15624024175.0,$$,3.0,29,[],https://www.yelp.com/biz/starbucks-lakewood-52?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.084694902685,33.8460949660498
4657,7-eleven-lakewood-16,"['convenience', 'coffee']","{'latitude': 33.8455097151062, 'longitude': -118.095887303352}",(562) 860-7629,1219.2620046882366,EsiuqVDLFjjwgE34_Tgevw,https://s3-media1.fl.yelpcdn.com/bphoto/8ElAHpVTSpBBLmC5kb83Qw/o.jpg,False,"{'address1': '11140 Del Amo Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90715', 'country': 'US', 'state': 'CA', 'display_address': ['11140 Del Amo Blvd', 'Lakewood, CA 90715']}",7-Eleven,15628607629.0,$,4.0,17,[],https://www.yelp.com/biz/7-eleven-lakewood-16?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.095887303352,33.8455097151062
4658,the-donut-palace-lakewood-2,"['donuts', 'coffee']","{'latitude': 33.8464869298961, 'longitude': -118.083500359443}",(562) 809-1826,1301.7928421499048,mBroDwIDzXyuX3glxy-cqw,https://s3-media2.fl.yelpcdn.com/bphoto/hGhmwtl-ex8QxOcwFJ0EwQ/o.jpg,False,"{'address1': '20149 Pioneer Blvd', 'address2': '', 'address3': '', 'city': 'Lakewood', 'zip_code': '90715', 'country': 'US', 'state': 'CA', 'display_address': ['20149 Pioneer Blvd', 'Lakewood, CA 90715']}",The Donut Palace,15628091826.0,$,3.5,50,[],https://www.yelp.com/biz/the-donut-palace-lakewood-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.083500359443,33.8464869298961
4659,starbucks-cerritos-10,['coffee'],"{'latitude': 33.847134, 'longitude': -118.06333}",(562) 860-9909,1563.6229121147833,ovYL9QytIwZocEPQ-RTcxQ,https://s3-media4.fl.yelpcdn.com/bphoto/giPXoOG565W9QpqAwk15Hg/o.jpg,False,"{'address1': '20200 Bloomfield Ave', 'address2': '', 'address3': 'Target', 'city': 'Cerritos', 'zip_code': '90703', 'country': 'US', 'state': 'CA', 'display_address': ['20200 Bloomfield Ave', 'Target', 'Cerritos, CA 90703']}",Starbucks,15628609909.0,$$,2.0,8,[],https://www.yelp.com/biz/starbucks-cerritos-10?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.06333,33.847134
4660,viiva-la-palma,"['coffee', 'shavedice', 'juicebars']","{'latitude': 33.84704, 'longitude': -118.04678}",(714) 252-4377,1699.7353961189804,TMoSf7AyyNY2DcxLXLzPjw,https://s3-media1.fl.yelpcdn.com/bphoto/TtvD7Pyl-701RlmLe9wKYg/o.jpg,False,"{'address1': '4951 La Palma Ave', 'address2': 'Ste B', 'address3': '', 'city': 'La Palma', 'zip_code': '90623', 'country': 'US', 'state': 'CA', 'display_address': ['4951 La Palma Ave', 'Ste B', 'La Palma, CA 90623']}",Viiva,17142524377.0,$,4.5,76,[],https://www.yelp.com/biz/viiva-la-palma?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.04678,33.84704
4661,boba-loca-la-palma,['coffee'],"{'latitude': 33.8470931263205, 'longitude': -118.047274925006}",(562) 924-1209,1674.5336980431439,QtKQhcOvCkXRgwwJnu4Bhg,https://s3-media4.fl.yelpcdn.com/bphoto/Q_foV_c77bWZhIO1lw0O3w/o.jpg,False,"{'address1': '4947 La Palma Ave', 'address2': '', 'address3': '', 'city': 'La Palma', 'zip_code': '90623', 'country': 'US', 'state': 'CA', 'display_address': ['4947 La Palma Ave', 'La Palma, CA 90623']}",Boba Loca,15629241209.0,$,3.0,137,[],https://www.yelp.com/biz/boba-loca-la-palma?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.047274925006,33.8470931263205
4662,the-coffee-bean-and-tea-leaf-la-palma-2,['coffee'],"{'latitude': 33.84599, 'longitude': -118.03682}",(714) 236-9872,1410.5407757076712,eDuZFfHgmnP8lW05P7z4vA,https://s3-media3.fl.yelpcdn.com/bphoto/nRlwQFQHig5sJQIT3aC-kg/o.jpg,False,"{'address1': '5510 La Palma Ave', 'address2': '', 'address3': '', 'city': 'La Palma', 'zip_code': '90623', 'country': 'US', 'state': 'CA', 'display_address': ['5510 La Palma Ave', 'La Palma, CA 90623']}",The Coffee Bean & Tea Leaf,17142369872.0,$,3.5,114,[],https://www.yelp.com/biz/the-coffee-bean-and-tea-leaf-la-palma-2?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.03682,33.84599
4663,starbucks-buena-park-6,['coffee'],"{'latitude': 33.847979, 'longitude': -118.028176}",(714) 228-9827,1469.9680359498316,DYdGvW0H3xJJfciIKihvWg,https://s3-media2.fl.yelpcdn.com/bphoto/ElCoANN6t8UpC_Sb-eremg/o.jpg,False,"{'address1': '7876 Valley View Street', 'address2': '', 'address3': '', 'city': 'Buena Park', 'zip_code': '90620', 'country': 'US', 'state': 'CA', 'display_address': ['7876 Valley View Street', 'Buena Park, CA 90620']}",Starbucks,17142289827.0,$$,3.0,184,[],https://www.yelp.com/biz/starbucks-buena-park-6?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-118.028176,33.847979
4664,coffee-code-buena-park,"['coffee', 'desserts']","{'latitude': 33.84718, 'longitude': -117.99623}",(714) 736-0037,1499.2456169382085,8rL95e0sesaKchbp6Y4h9Q,https://s3-media4.fl.yelpcdn.com/bphoto/J3zOGmTZbhpPUizqdR1Fgw/o.jpg,False,"{'address1': '7855 La Palma Ave', 'address2': 'Ste 6', 'address3': '', 'city': 'Buena Park', 'zip_code': '90620', 'country': 'US', 'state': 'CA', 'display_address': ['7855 La Palma Ave', 'Ste 6', 'Buena Park, CA 90620']}",Coffee Code,17147360037.0,$$,4.0,1226,[],https://www.yelp.com/biz/coffee-code-buena-park?adjust_creative=zaKvC1dg_yODFNgXgAMiOw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=zaKvC1dg_yODFNgXgAMiOw,-117.99623,33.84718
